Date,Temperature,casesB,deadB,casesE,deadE,casesT
22/03/2024,9.4,0,0,0,0,0
23/03/2024,6.1,0,0,0,0,0
24/03/2024,4.9,0,0,0,0,0
25/03/2024,6.2,0,0,0,0,0
26/03/2024,7.6,0,0,0,0,0
27/03/2024,11.7,0,0,0,0,0
28/03/2024,10.2,0,0,0,0,0
29/03/2024,10.6,0,0,0,0,0
30/03/2024,14.4,0,0,0,0,0
31/03/2024,13.9,0,0,0,0,0
01/04/2024,13.2,0,0,0,0,0
02/04/2024,11.5,0,0,0,0,0
03/04/2024,10.4,0,0,0,0,0
04/04/2024,11.9,0,0,0,0,0
05/04/2024,14.5,0,0,0,0,0
06/04/2024,17.2,0,0,0,0,0
07/04/2024,18.6,0,0,0,0,0
08/04/2024,19.6,0,0,0,0,0
09/04/2024,18,0,0,0,0,0
10/04/2024,12,0,0,0,0,0
11/04/2024,12,0,0,0,0,0
12/04/2024,15.8,0,0,0,0,0
13/04/2024,17.3,0,0,0,0,0
14/04/2024,15.3,0,0,0,0,0
15/04/2024,10.7,0,0,0,0,0
16/04/2024,7,0,0,0,0,0
17/04/2024,6.2,0,0,0,0,0
18/04/2024,6.6,0,0,0,0,0
19/04/2024,6.4,0,0,0,0,0
20/04/2024,6.1,0,0,0,0,0
21/04/2024,4.1,0,0,0,0,0
22/04/2024,2.5,0,0,0,0,0
23/04/2024,4.8,0,0,0,0,0
24/04/2024,6.7,0,0,0,0,0
25/04/2024,5.9,0,0,0,0,0
26/04/2024,9.3,0,0,0,0,0
27/04/2024,12.8,0,0,0,0,0
28/04/2024,16.5,0,0,0,0,0
29/04/2024,17.1,0,0,0,0,0
30/04/2024,19.6,0,0,0,0,0
01/05/2024,20.9,0,0,0,0,0
02/05/2024,20.6,0,0,0,0,0
03/05/2024,18.9,0,0,0,0,0
04/05/2024,16,0,0,0,0,0
05/05/2024,16.3,0,0,0,0,0
06/05/2024,13.7,0,0,0,0,0
07/05/2024,11.9,0,0,0,0,0
08/05/2024,12.9,0,0,0,0,0
09/05/2024,13.7,0,0,0,0,0
10/05/2024,16.4,0,0,0,0,0
11/05/2024,15.1,0,0,0,0,0
12/05/2024,15.3,0,0,0,0,0
13/05/2024,16.9,0,0,0,0,0
14/05/2024,18.7,0,0,0,0,0
15/05/2024,20.1,0,0,0,0,0
16/05/2024,20.2,0,0,0,0,0
17/05/2024,19.5,0,0,0,0,0
18/05/2024,16.4,0,0,0,0,0
19/05/2024,16.5,0,0,0,0,0
20/05/2024,16.8,0,0,0,0,0
21/05/2024,20.6,0,0,0,0,0
22/05/2024,20.6,0,0,0,0,0
23/05/2024,18.8,0,0,0,0,0
24/05/2024,18.9,0,0,0,0,0
25/05/2024,18.7,0,0,0,0,0
26/05/2024,19.8,0,0,0,0,0
27/05/2024,20.1,0,0,0,0,0
28/05/2024,16.5,0,0,0,0,0
29/05/2024,17,0,0,0,0,0
30/05/2024,16.8,0,0,0,0,0
31/05/2024,17.9,0,0,0,0,0
01/06/2024,20.8,0,0,0,0,0
02/06/2024,19.9,0,0,0,0,0
03/06/2024,14.6,0,0,0,0,0
04/06/2024,16.4,0,0,0,0,0
05/06/2024,16.1,0,0,0,0,0
06/06/2024,15.9,0,0,0,0,0
07/06/2024,16.2,0,0,0,0,0
08/06/2024,18.2,0,0,0,0,0
09/06/2024,16.1,0,0,0,0,0
10/06/2024,14.7,0,0,0,0,0
11/06/2024,13.7,0,0,0,0,0
12/06/2024,13.1,0,0,0,0,0
13/06/2024,14.1,0,0,0,0,0
14/06/2024,14.3,0,0,0,0,0
15/06/2024,17.2,0,0,0,0,0
16/06/2024,18.6,0,0,0,0,0
17/06/2024,19.7,0,0,0,0,0
18/06/2024,20,0,0,0,0,0
19/06/2024,16.6,0,0,0,0,0
20/06/2024,17.4,0,0,0,0,0
21/06/2024,20.7,0,0,0,0,0
22/06/2024,19.5,0,0,0,0,0
23/06/2024,18.9,0,0,0,0,0
24/06/2024,19.5,0,0,0,0,0
25/06/2024,21,0,0,0,0,0
26/06/2024,24.5,0,0,0,0,0
27/06/2024,25.1,0,0,0,0,0
28/06/2024,23.4,0,0,0,0,0
29/06/2024,22.9,0,0,0,0,0
30/06/2024,22.3,0,0,0,0,0
01/07/2024,17.5,0,0,0,0,0
02/07/2024,14.9,0,0,0,0,0
03/07/2024,15.1,0,0,0,0,0
04/07/2024,15.6,0,0,0,0,0
05/07/2024,16.6,0,0,0,0,0
06/07/2024,21.5,0,0,0,0,0
07/07/2024,19.2,0,0,0,0,0
08/07/2024,20.3,0,0,0,0,0
09/07/2024,25,0,0,0,0,0
10/07/2024,24.3,0,0,0,0,0
11/07/2024,22.6,0,0,0,0,0
12/07/2024,20.6,0,0,0,0,0
13/07/2024,19,0,0,0,0,0
14/07/2024,19.6,0,0,0,0,0
15/07/2024,22.2,0,0,0,0,0
16/07/2024,21.4,0,0,0,0,0
17/07/2024,21.4,0,0,0,0,0
18/07/2024,24.7,0,0,0,0,0
19/07/2024,22.6,33,33,4,0,70
20/07/2024,20.7,0,0,0,0,0
21/07/2024,20.9,0,0,0,0,0
22/07/2024,17.9,0,0,0,0,0
23/07/2024,17.8,0,0,0,0,0
24/07/2024,19.3,0,0,0,0,0
25/07/2024,18.4,11,11,11,2,35
26/07/2024,18,0,0,0,0,0
27/07/2024,19.9,0,0,0,0,0
28/07/2024,21.5,0,0,0,0,0
29/07/2024,20.5,8,7,16,3,34
30/07/2024,20.7,0,0,0,0,0
31/07/2024,20.4,0,0,0,0,0
01/08/2024,20.8,1,1,1,0,3
02/08/2024,21,20,14,72,10,116
03/08/2024,20.9,6,6,1,1,14
04/08/2024,20.6,0,0,0,0,0
05/08/2024,19.8,0,0,0,0,0
06/08/2024,20.2,0,0,0,0,0
07/08/2024,20.8,4,4,64,4,76
08/08/2024,20.8,0,0,0,0,0
09/08/2024,19.9,0,0,0,0,0
10/08/2024,19.3,0,0,0,0,0
11/08/2024,19,0,0,0,0,0
12/08/2024,18.8,0,0,0,0,0
13/08/2024,19,0,0,0,0,0
14/08/2024,19,0,0,0,0,0
15/08/2024,19.4,0,0,0,0,0
16/08/2024,19.5,0,0,0,0,0
17/08/2024,19.4,0,0,0,0,0
18/08/2024,19.5,0,0,0,0,0
19/08/2024,20,0,0,0,0,0
20/08/2024,19.5,2,2,2,1,7
21/08/2024,18.8,1,1,1,0,3
22/08/2024,18.7,1,1,1,0,3
23/08/2024,18.6,0,0,0,0,0
24/08/2024,18.6,0,0,0,0,0
25/08/2024,18.9,0,0,0,0,0
26/08/2024,19,0,0,0,0,0
27/08/2024,18.7,0,0,0,0,0
28/08/2024,17.9,0,0,0,0,0
29/08/2024,17.5,0,0,0,0,0
30/08/2024,17.6,0,0,0,0,0
31/08/2024,17.6,0,0,0,0,0
01/09/2024,17,0,0,0,0,0
02/09/2024,16.4,0,0,0,0,0
03/09/2024,16.9,0,0,0,0,0
04/09/2024,16.7,0,0,0,0,0
05/09/2024,16.4,0,0,0,0,0
06/09/2024,16.7,0,0,0,0,0
07/09/2024,16.7,0,0,0,0,0
08/09/2024,16.7,0,0,0,0,0
09/09/2024,16.3,0,0,0,0,0
10/09/2024,16.8,2,2,0,0,4
11/09/2024,16.8,0,0,0,0,0
12/09/2024,16.5,0,0,0,0,0
13/09/2024,15.7,0,0,5,1,6
14/09/2024,15.6,0,0,0,0,0
15/09/2024,15.5,0,0,0,0,0
16/09/2024,14.7,1,1,1,0,3
17/09/2024,14.4,0,0,0,0,0
18/09/2024,14.5,0,0,0,0,0
19/09/2024,14.1,0,0,0,0,0
20/09/2024,14.4,0,0,0,0,0
21/09/2024,14.8,0,0,0,0,0
22/09/2024,14.1,0,0,0,0,0
23/09/2024,13.6,0,0,0,0,0
24/09/2024,13.6,0,0,0,0,0
25/09/2024,13.3,0,0,0,0,0
26/09/2024,13.4,0,0,0,0,0
27/09/2024,13.7,0,0,0,0,0
28/09/2024,13.3,0,0,0,0,0
29/09/2024,13.7,0,0,0,0,0
30/09/2024,12.9,0,0,0,0,0
01/10/2024,12.3,0,0,0,0,0
02/10/2024,12.4,0,0,0,0,0
03/10/2024,12.4,0,0,0,0,0
04/10/2024,12.6,0,0,0,0,0
05/10/2024,12.1,0,0,0,0,0
06/10/2024,12,0,0,0,0,0
07/10/2024,11.3,0,0,1,0,1
08/10/2024,10.5,0,0,0,0,0
09/10/2024,10.5,0,0,0,0,0
10/10/2024,10.2,0,0,0,0,0
11/10/2024,10.8,0,0,0,0,0
12/10/2024,10.5,0,0,0,0,0
13/10/2024,9.9,0,0,0,0,0
14/10/2024,10.1,0,0,0,0,0
15/10/2024,10.4,0,0,0,0,0
16/10/2024,9.9,0,0,0,0,0
17/10/2024,9.9,0,0,0,0,0
18/10/2024,9.1,0,0,0,0,0
19/10/2024,8.8,0,0,0,0,0
20/10/2024,9,0,0,0,0,0
21/10/2024,9.5,0,0,0,0,0
22/10/2024,9.5,0,0,0,0,0
23/10/2024,9.5,0,0,0,0,0
24/10/2024,9.3,0,0,0,0,0
25/10/2024,9.9,0,0,0,0,0
26/10/2024,10.2,0,0,0,0,0
27/10/2024,9.7,0,0,0,0,0
28/10/2024,8.9,0,0,0,0,0
29/10/2024,8.1,0,0,0,0,0
30/10/2024,8.2,0,0,0,0,0
31/10/2024,8.4,0,0,0,0,0
01/11/2024,7.8,0,0,0,0,0
02/11/2024,8.2,0,0,0,0,0
03/11/2024,7.9,0,0,0,0,0
04/11/2024,7.8,0,0,0,0,0
05/11/2024,7.9,0,0,0,0,0
06/11/2024,7.4,0,0,0,0,0
07/11/2024,7.2,0,0,0,0,0
08/11/2024,7.1,0,0,0,0,0
09/11/2024,6.4,0,0,0,0,0
10/11/2024,5.9,0,0,0,0,0
11/11/2024,5.5,0,0,0,0,0
12/11/2024,5.6,0,0,0,0,0
13/11/2024,5.4,0,0,0,0,0
14/11/2024,5.2,0,0,0,0,0
15/11/2024,5.7,0,0,0,0,0
16/11/2024,5.7,0,0,0,0,0
17/11/2024,5.4,0,0,0,0,0
18/11/2024,5.7,0,0,0,0,0
19/11/2024,5.5,0,0,0,0,0
20/11/2024,4.5,0,0,0,0,0
21/11/2024,4.4,0,0,0,0,0
22/11/2024,4.8,0,0,0,0,0
23/11/2024,4.5,0,0,0,0,0
24/11/2024,3.9,0,0,0,0,0
25/11/2024,3.9,0,0,0,0,0
26/11/2024,4.1,0,0,0,0,0
27/11/2024,4,0,0,0,0,0
28/11/2024,3.9,0,0,0,0,0
29/11/2024,3.8,0,0,0,0,0
30/11/2024,3.2,0,0,0,0,0
01/12/2024,2.9,0,0,0,0,0
02/12/2024,2.8,0,0,0,0,0
03/12/2024,2.5,0,0,0,0,0
04/12/2024,2.9,0,0,0,0,0
05/12/2024,3.3,0,0,0,0,0
06/12/2024,3.8,0,0,0,0,0
07/12/2024,3.8,0,0,0,0,0
08/12/2024,3.5,0,0,0,0,0
09/12/2024,3.3,0,0,0,0,0
10/12/2024,2.2,0,0,0,0,0
11/12/2024,2.5,0,0,0,0,0
12/12/2024,2.9,0,0,0,0,0
13/12/2024,1.7,0,0,0,0,0
14/12/2024,1.9,0,0,0,0,0
15/12/2024,1.9,0,0,0,0,0
16/12/2024,1.9,0,0,0,0,0
17/12/2024,2.2,0,0,0,0,0
18/12/2024,2,0,0,0,0,0
19/12/2024,1.3,0,0,0,0,0
20/12/2024,1.3,0,0,0,0,0
